macroalgae.yes.no,binary,name,time,plot.id
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
S,0,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
S,0,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
S,0,lo-4-1,January,shaded 4
S,0,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
S,0,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
S,0,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
SARG,1,lo-4-1,January,shaded 4
S,0,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
S,0,lo-4-2,January,shaded 4
S,0,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
S,0,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
S,0,lo-4-2,January,shaded 4
S,0,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
S,0,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
S,0,lo-4-2,January,shaded 4
S,0,lo-4-2,January,shaded 4
S,0,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
S,0,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
S,0,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
S,0,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
S,0,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
S,0,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
S,0,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
SARG,1,lo-4-2,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
S,0,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
S,0,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
S,0,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
S,0,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-3,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
S,0,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
S,0,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
S,0,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
S,0,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
S,0,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
SARG,1,lo-4-4,January,shaded 4
S,0,lo-4-4,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
S,0,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
S,0,lo-4-5,January,shaded 4
S,0,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
S,0,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
S,0,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
S,0,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
S,0,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
S,0,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
S,0,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
S,0,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
S,0,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
S,0,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
SARG,1,lo-4-5,January,shaded 4
SARG,1,lo-4-c1,January,control 4
S,0,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
S,0,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
S,0,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
S,0,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
S,0,lo-4-c1,January,control 4
S,0,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
S,0,lo-4-c1,January,control 4
S,0,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
S,0,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
S,0,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
S,0,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
S,0,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
SARG,1,lo-4-c1,January,control 4
S,0,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
S,0,lo-4-c2,January,control 4
S,0,lo-4-c2,January,control 4
S,0,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
S,0,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
S,0,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
S,0,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
S,0,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
S,0,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
S,0,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
S,0,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
S,0,lo-4-c2,January,control 4
SARG,1,lo-4-c2,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
S,0,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
S,0,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
S,0,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
S,0,lo-4-c3,January,control 4
S,0,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
S,0,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
S,0,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-4-c3,January,control 4
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
S,0,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
S,0,lo-9-1,January,shaded 9
S,0,lo-9-1,January,shaded 9
S,0,lo-9-1,January,shaded 9
SARG,1,lo-9-1,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
S,0,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
S,0,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-2,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
S,0,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
S,0,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
S,0,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
S,0,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
S,0,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
S,0,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
S,0,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
S,0,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
S,0,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
S,0,lo-9-3,January,shaded 9
SARG,1,lo-9-3,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
S,0,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
S,0,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
S,0,lo-9-4,January,shaded 9
S,0,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
S,0,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
S,0,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
S,0,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
S,0,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
S,0,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
S,0,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
S,0,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
SARG,1,lo-9-4,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
S,0,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
SARG,1,lo-9-5,January,shaded 9
S,0,lo-9-5,January,shaded 9
S,0,lo-9-c1,January,control 9
S,0,lo-9-c1,January,control 9
SARG,1,lo-9-c1,January,control 9
SARG,1,lo-9-c1,January,control 9
SARG,1,lo-9-c1,January,control 9
S,0,lo-9-c1,January,control 9
SARG,1,lo-9-c1,January,control 9
SARG,1,lo-9-c1,January,control 9
S,0,lo-9-c1,January,control 9
SARG,1,lo-9-c1,January,control 9
SARG,1,lo-9-c1,January,control 9
SARG,1,lo-9-c1,January,control 9
SARG,1,lo-9-c1,January,control 9
SARG,1,lo-9-c1,January,control 9
SARG,1,lo-9-c1,January,control 9
SARG,1,lo-9-c1,January,control 9
SARG,1,lo-9-c1,January,control 9
SARG,1,lo-9-c1,January,control 9
SARG,1,lo-9-c1,January,control 9
SARG,1,lo-9-c1,January,control 9
S,0,lo-9-c1,January,control 9
SARG,1,lo-9-c1,January,control 9
SARG,1,lo-9-c1,January,control 9
SARG,1,lo-9-c1,January,control 9
SARG,1,lo-9-c1,January,control 9
SARG,1,lo-9-c1,January,control 9
SARG,1,lo-9-c1,January,control 9
SARG,1,lo-9-c1,January,control 9
SARG,1,lo-9-c1,January,control 9
SARG,1,lo-9-c1,January,control 9
SARG,1,lo-9-c1,January,control 9
SARG,1,lo-9-c1,January,control 9
SARG,1,lo-9-c1,January,control 9
SARG,1,lo-9-c1,January,control 9
